Product,Associated Product,Confidence,Customer Country
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.375,Poland
Nike Men's Dri-FIT Victory Golf Polo,Pelican Sunstream 100 Kayak,0.3794642857142857,Poland
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.4976190476190476,Poland
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Girls' Toddler Spine Surge Runni,0.18939393939393942,Poland
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Women's Micro G Skulpt Running S,0.30952380952380953,Poland
Nike Men's Free 5.0+ Running Shoe,Bridgestone e6 Straight Distance NFL Tennesse,0.45185185185185184,Poland
Nike Men's Free 5.0+ Running Shoe,Field & Stream Sportsman 16 Gun Fire Safe,0.6699346405228758,Poland
Nike Men's Free 5.0+ Running Shoe,Nike Men's CJ Elite 2 TD Football Cleat,0.3142857142857142,Poland
Nike Men's Free 5.0+ Running Shoe,Nike Men's Dri-FIT Victory Golf Polo,0.5333333333333333,Poland
Nike Men's Free 5.0+ Running Shoe,Nike Women's Tempo Shorts,0.5604938271604938,Poland
Nike Men's Free 5.0+ Running Shoe,O'Brien Men's Neoprene Life Vest,0.5111111111111111,Poland
Nike Men's Free 5.0+ Running Shoe,Pelican Sunstream 100 Kayak,0.6352941176470589,Poland
Nike Men's Free 5.0+ Running Shoe,Perfect Fitness Perfect Rip Deck,0.4375,Poland
Nike Men's Free 5.0+ Running Shoe,Under Armour Girls' Toddler Spine Surge Runni,0.5756410256410256,Poland
Nike Men's Free 5.0+ Running Shoe,Under Armour Kids' Mercenary Slide,0.45185185185185184,Poland
Nike Men's Free 5.0+ Running Shoe,Under Armour Women's Micro G Skulpt Running S,0.34074074074074073,Poland
Nike Women's Tempo Shorts,Diamondback Women's Serene Classic Comfort Bi,0.7283950617283951,Poland
Nike Women's Tempo Shorts,Field & Stream Sportsman 16 Gun Fire Safe,0.617283950617284,Poland
Nike Women's Tempo Shorts,Nike Men's CJ Elite 2 TD Football Cleat,0.7283950617283951,Poland
Nike Women's Tempo Shorts,Nike Men's Free 5.0+ Running Shoe,0.617283950617284,Poland
Nike Women's Tempo Shorts,O'Brien Men's Neoprene Life Vest,0.7283950617283951,Poland
Nike Women's Tempo Shorts,Pelican Sunstream 100 Kayak,0.7272727272727273,Poland
Nike Women's Tempo Shorts,Perfect Fitness Perfect Rip Deck,0.7285714285714285,Poland
Nike Women's Tempo Shorts,Under Armour Girls' Toddler Spine Surge Runni,0.7272727272727273,Poland
O'Brien Men's Neoprene Life Vest,Bridgestone e6 Straight Distance NFL San Dieg,0.43209876543209874,Poland
O'Brien Men's Neoprene Life Vest,Diamondback Women's Serene Classic Comfort Bi,0.5118279569892473,Poland
O'Brien Men's Neoprene Life Vest,Field & Stream Sportsman 16 Gun Fire Safe,0.40444444444444444,Poland
O'Brien Men's Neoprene Life Vest,Glove It Women's Mod Oval Golf Glove,0.43209876543209874,Poland
O'Brien Men's Neoprene Life Vest,Nike Men's CJ Elite 2 TD Football Cleat,0.4074074074074074,Poland
O'Brien Men's Neoprene Life Vest,Nike Men's Free 5.0+ Running Shoe,0.1925925925925926,Poland
O'Brien Men's Neoprene Life Vest,Nike Women's Tempo Shorts,0.23950617283950618,Poland
O'Brien Men's Neoprene Life Vest,Pelican Sunstream 100 Kayak,0.16666666666666666,Poland
O'Brien Men's Neoprene Life Vest,Perfect Fitness Perfect Rip Deck,0.5614285714285714,Poland
O'Brien Men's Neoprene Life Vest,Team Golf St. Louis Cardinals Putter Grip,0.4,Poland
O'Brien Men's Neoprene Life Vest,Under Armour Girls' Toddler Spine Surge Runni,0.20833333333333331,Poland
O'Brien Men's Neoprene Life Vest,Under Armour Kids' Mercenary Slide,0.4,Poland
Pelican Sunstream 100 Kayak,Diamondback Women's Serene Classic Comfort Bi,0.3484848484848485,Poland
Pelican Sunstream 100 Kayak,Field & Stream Sportsman 16 Gun Fire Safe,0.48601398601398604,Poland
Pelican Sunstream 100 Kayak,Nike Men's Dri-FIT Victory Golf Polo,0.3579545454545454,Poland
Pelican Sunstream 100 Kayak,Nike Men's Free 5.0+ Running Shoe,0.41666666666666663,Poland
Pelican Sunstream 100 Kayak,Nike Women's Tempo Shorts,0.4775022956841139,Poland
Pelican Sunstream 100 Kayak,O'Brien Men's Neoprene Life Vest,0.3515151515151515,Poland
Pelican Sunstream 100 Kayak,Perfect Fitness Perfect Rip Deck,0.4248251748251748,Poland
Pelican Sunstream 100 Kayak,Under Armour Girls' Toddler Spine Surge Runni,0.49706744868035185,Poland
Perfect Fitness Perfect Rip Deck,Bridgestone e6 Straight Distance NFL San Dieg,0.4054421768707483,Poland
Perfect Fitness Perfect Rip Deck,Diamondback Women's Serene Classic Comfort Bi,0.4761904761904762,Poland
Perfect Fitness Perfect Rip Deck,Field & Stream Sportsman 16 Gun Fire Safe,0.07142857142857142,Poland
Perfect Fitness Perfect Rip Deck,Glove It Women's Mod Oval Golf Glove,0.3668430335097002,Poland
Perfect Fitness Perfect Rip Deck,Nike Men's CJ Elite 2 TD Football Cleat,0.3693528693528694,Poland
Perfect Fitness Perfect Rip Deck,Nike Men's Dri-FIT Victory Golf Polo,0.430952380952381,Poland
Perfect Fitness Perfect Rip Deck,Nike Men's Free 5.0+ Running Shoe,0.19345238095238096,Poland
Perfect Fitness Perfect Rip Deck,Nike Women's Tempo Shorts,0.29115646258503397,Poland
Perfect Fitness Perfect Rip Deck,O'Brien Men's Neoprene Life Vest,0.5115646258503401,Poland
Perfect Fitness Perfect Rip Deck,Pelican Sunstream 100 Kayak,0.3827838827838828,Poland
Perfect Fitness Perfect Rip Deck,Team Golf St. Louis Cardinals Putter Grip,0.4021164021164021,Poland
Perfect Fitness Perfect Rip Deck,Under Armour Girls' Toddler Spine Surge Runni,0.2738095238095238,Poland
Perfect Fitness Perfect Rip Deck,Under Armour Kids' Mercenary Slide,0.4021164021164021,Poland
Team Golf St. Louis Cardinals Putter Grip,O'Brien Men's Neoprene Life Vest,1.0,Poland
Team Golf St. Louis Cardinals Putter Grip,Perfect Fitness Perfect Rip Deck,1.0,Poland
Team Golf St. Louis Cardinals Putter Grip,Under Armour Kids' Mercenary Slide,1.0,Poland
Titleist Pro V1x High Numbers Golf Balls,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Poland
Under Armour Girls' Toddler Spine Surge Runni,Diamondback Women's Serene Classic Comfort Bi,0.30666666666666664,Poland
Under Armour Girls' Toddler Spine Surge Runni,Field & Stream Sportsman 16 Gun Fire Safe,0.5172043010752688,Poland
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's CJ Elite 2 TD Football Cleat,0.33725490196078434,Poland
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Dri-FIT Victory Golf Polo,0.33636363636363636,Poland
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Free 5.0+ Running Shoe,0.46282051282051284,Poland
Under Armour Girls' Toddler Spine Surge Runni,Nike Women's Tempo Shorts,0.5515151515151515,Poland
Under Armour Girls' Toddler Spine Surge Runni,O'Brien Men's Neoprene Life Vest,0.38333333333333336,Poland
Under Armour Girls' Toddler Spine Surge Runni,Pelican Sunstream 100 Kayak,0.5774193548387097,Poland
Under Armour Girls' Toddler Spine Surge Runni,Perfect Fitness Perfect Rip Deck,0.41041666666666665,Poland
Under Armour Kids' Mercenary Slide,Bridgestone e6 Straight Distance NFL Tennesse,0.7777777777777778,Poland
Under Armour Kids' Mercenary Slide,Field & Stream Sportsman 16 Gun Fire Safe,0.7777777777777778,Poland
Under Armour Kids' Mercenary Slide,Nike Men's Free 5.0+ Running Shoe,0.7777777777777778,Poland
Under Armour Kids' Mercenary Slide,O'Brien Men's Neoprene Life Vest,0.7777777777777778,Poland
Under Armour Kids' Mercenary Slide,Perfect Fitness Perfect Rip Deck,0.7777777777777778,Poland
Under Armour Kids' Mercenary Slide,Team Golf St. Louis Cardinals Putter Grip,0.7777777777777778,Poland
Under Armour Women's Micro G Skulpt Running S,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Poland
Under Armour Women's Micro G Skulpt Running S,Nike Men's Dri-FIT Victory Golf Polo,1.0,Poland
Under Armour Women's Micro G Skulpt Running S,Nike Men's Free 5.0+ Running Shoe,1.0,Poland
Diamondback Women's Serene Classic Comfort Bi,Field & Stream Sportsman 16 Gun Fire Safe,0.48148148148148145,Togo
Diamondback Women's Serene Classic Comfort Bi,Nike Men's CJ Elite 2 TD Football Cleat,0.6296296296296297,Togo
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Dri-FIT Victory Golf Polo,0.6979166666666666,Togo
Diamondback Women's Serene Classic Comfort Bi,O'Brien Men's Neoprene Life Vest,0.5925925925925926,Togo
Diamondback Women's Serene Classic Comfort Bi,Perfect Fitness Perfect Rip Deck,0.5925925925925926,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Diamondback Women's Serene Classic Comfort Bi,0.38518518518518513,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's CJ Elite 2 TD Football Cleat,0.5583333333333333,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Dri-FIT Victory Golf Polo,0.6454545454545455,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Free 5.0+ Running Shoe,0.5638095238095239,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Pelican Sunstream 100 Kayak,0.617283950617284,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Perfect Fitness Perfect Rip Deck,0.4222222222222222,Togo
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Women's Micro G Skulpt Running S,0.47901234567901235,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Diamondback Women's Serene Classic Comfort Bi,0.3888888888888889,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Field & Stream Sportsman 16 Gun Fire Safe,0.5520833333333334,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Dri-FIT Victory Golf Polo,0.5303030303030303,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Free 5.0+ Running Shoe,0.5185185185185186,Togo
Nike Men's CJ Elite 2 TD Football Cleat,O'Brien Men's Neoprene Life Vest,0.4444444444444444,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Pelican Sunstream 100 Kayak,0.35416666666666663,Togo
Nike Men's CJ Elite 2 TD Football Cleat,Perfect Fitness Perfect Rip Deck,0.5625,Togo
Nike Men's Dri-FIT Victory Golf Polo,Diamondback Women's Serene Classic Comfort Bi,0.4131944444444444,Togo
Nike Men's Dri-FIT Victory Golf Polo,Field & Stream Sportsman 16 Gun Fire Safe,0.6262626262626263,Togo
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's CJ Elite 2 TD Football Cleat,0.4419191919191919,Togo
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.5333333333333333,Togo
Nike Men's Dri-FIT Victory Golf Polo,O'Brien Men's Neoprene Life Vest,0.4640522875816993,Togo
Nike Men's Dri-FIT Victory Golf Polo,Pelican Sunstream 100 Kayak,0.5816993464052288,Togo
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.3541666666666667,Togo
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Women's Micro G Skulpt Running S,0.5020576131687243,Togo
Nike Men's Free 5.0+ Running Shoe,Field & Stream Sportsman 16 Gun Fire Safe,0.8571428571428571,Togo
Nike Men's Free 5.0+ Running Shoe,Nike Men's CJ Elite 2 TD Football Cleat,0.6666666666666666,Togo
Nike Men's Free 5.0+ Running Shoe,Nike Men's Dri-FIT Victory Golf Polo,0.8,Togo
Nike Men's Free 5.0+ Running Shoe,Pelican Sunstream 100 Kayak,0.7777777777777778,Togo
Nike Men's Free 5.0+ Running Shoe,Perfect Fitness Perfect Rip Deck,0.6666666666666666,Togo
Nike Men's Free 5.0+ Running Shoe,Under Armour Women's Micro G Skulpt Running S,0.7777777777777778,Togo
O'Brien Men's Neoprene Life Vest,Diamondback Women's Serene Classic Comfort Bi,0.5,Togo
O'Brien Men's Neoprene Life Vest,Nike Men's CJ Elite 2 TD Football Cleat,0.5833333333333334,Togo
O'Brien Men's Neoprene Life Vest,Nike Men's Dri-FIT Victory Golf Polo,0.7205882352941176,Togo
O'Brien Men's Neoprene Life Vest,Pelican Sunstream 100 Kayak,0.3333333333333333,Togo
O'Brien Men's Neoprene Life Vest,Perfect Fitness Perfect Rip Deck,0.5,Togo
Pelican Sunstream 100 Kayak,Field & Stream Sportsman 16 Gun Fire Safe,0.7098765432098766,Togo
Pelican Sunstream 100 Kayak,Nike Men's CJ Elite 2 TD Football Cleat,0.5729166666666666,Togo
Pelican Sunstream 100 Kayak,Nike Men's Dri-FIT Victory Golf Polo,0.7205882352941176,Togo
Pelican Sunstream 100 Kayak,Nike Men's Free 5.0+ Running Shoe,0.5679012345679012,Togo
Pelican Sunstream 100 Kayak,O'Brien Men's Neoprene Life Vest,0.4074074074074074,Togo
Pelican Sunstream 100 Kayak,Under Armour Women's Micro G Skulpt Running S,0.5679012345679012,Togo
Perfect Fitness Perfect Rip Deck,Diamondback Women's Serene Classic Comfort Bi,0.7037037037037037,Togo
Perfect Fitness Perfect Rip Deck,Field & Stream Sportsman 16 Gun Fire Safe,0.7037037037037037,Togo
Perfect Fitness Perfect Rip Deck,Nike Men's CJ Elite 2 TD Football Cleat,0.75,Togo
Perfect Fitness Perfect Rip Deck,Nike Men's Dri-FIT Victory Golf Polo,0.75,Togo
Perfect Fitness Perfect Rip Deck,Nike Men's Free 5.0+ Running Shoe,0.7037037037037037,Togo
Perfect Fitness Perfect Rip Deck,O'Brien Men's Neoprene Life Vest,0.7037037037037037,Togo
Perfect Fitness Perfect Rip Deck,Under Armour Girls' Toddler Spine Surge Runni,0.3333333333333333,Togo
Under Armour Girls' Toddler Spine Surge Runni,Perfect Fitness Perfect Rip Deck,1.0,Togo
Under Armour Women's Micro G Skulpt Running S,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Togo
Under Armour Women's Micro G Skulpt Running S,Nike Men's Dri-FIT Victory Golf Polo,1.0,Togo
Under Armour Women's Micro G Skulpt Running S,Nike Men's Free 5.0+ Running Shoe,1.0,Togo
Under Armour Women's Micro G Skulpt Running S,Pelican Sunstream 100 Kayak,1.0,Togo
Diamondback Women's Serene Classic Comfort Bi,Field & Stream Sportsman 16 Gun Fire Safe,0.2066666666666667,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Nike Men's CJ Elite 2 TD Football Cleat,0.29104895104895107,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Dri-FIT Victory Golf Polo,0.3335157699443414,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Free 5.0+ Running Shoe,0.2672927072927073,Guatemala
Diamondback Women's Serene Classic Comfort Bi,O'Brien Men's Neoprene Life Vest,0.22500000000000003,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Pelican Sunstream 100 Kayak,0.2467070707070707,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Perfect Fitness Perfect Rip Deck,0.34979797979797983,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Under Armour Girls' Toddler Spine Surge Runni,0.14822510822510823,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Diamondback Women's Serene Classic Comfort Bi,0.18874458874458874,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's CJ Elite 2 TD Football Cleat,0.2523809523809524,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Dri-FIT Victory Golf Polo,0.2964069264069264,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Free 5.0+ Running Shoe,0.18920454545454546,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,O'Brien Men's Neoprene Life Vest,0.28476190476190477,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Pelican Sunstream 100 Kayak,0.243001443001443,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Perfect Fitness Perfect Rip Deck,0.3496212121212121,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Girls' Toddler Spine Surge Runni,0.22180735930735931,Guatemala
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Kids' Mercenary Slide,0.06666666666666667,Guatemala
Glove It Women's Mod Oval Golf Glove,Under Armour Girls' Toddler Spine Surge Runni,1.0,Guatemala
Hirzl Men's Hybrid Golf Glove,Nike Men's Dri-FIT Victory Golf Polo,1.0,Guatemala
Hirzl Men's Hybrid Golf Glove,Perfect Fitness Perfect Rip Deck,1.0,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Diamondback Women's Serene Classic Comfort Bi,0.1925931271147031,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Field & Stream Sportsman 16 Gun Fire Safe,0.17265791119449653,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Dri-FIT Victory Golf Polo,0.29047395693737155,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Free 5.0+ Running Shoe,0.1423780487804878,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,O'Brien Men's Neoprene Life Vest,0.23663082250480624,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Pelican Sunstream 100 Kayak,0.20160814794961138,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Perfect Fitness Perfect Rip Deck,0.28334257206208424,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Girls' Toddler Spine Surge Runni,0.2332667213226754,Guatemala
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Men's Compression EV SL Slide,0.08380237648530331,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Diamondback Women's Serene Classic Comfort Bi,0.2316143159166415,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Field & Stream Sportsman 16 Gun Fire Safe,0.20103594080338266,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Hirzl Men's Hybrid Golf Glove,0.0916138125440451,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's CJ Elite 2 TD Football Cleat,0.2882311486962649,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.20126849894291757,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,O'Brien Men's Neoprene Life Vest,0.25694848667893067,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Pelican Sunstream 100 Kayak,0.22419640160503948,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.3054938924124971,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Titleist Pro V1x Golf Balls,0.046511627906976744,Guatemala
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Girls' Toddler Spine Surge Runni,0.21889629266082755,Guatemala
Nike Men's Free 5.0+ Running Shoe,Diamondback Women's Serene Classic Comfort Bi,0.3106837606837607,Guatemala
Nike Men's Free 5.0+ Running Shoe,Field & Stream Sportsman 16 Gun Fire Safe,0.16822916666666668,Guatemala
Nike Men's Free 5.0+ Running Shoe,Nike Men's CJ Elite 2 TD Football Cleat,0.2125,Guatemala
Nike Men's Free 5.0+ Running Shoe,Nike Men's Dri-FIT Victory Golf Polo,0.24,Guatemala
Nike Men's Free 5.0+ Running Shoe,O'Brien Men's Neoprene Life Vest,0.28825757575757577,Guatemala
Nike Men's Free 5.0+ Running Shoe,Pelican Sunstream 100 Kayak,0.1654761904761905,Guatemala
Nike Men's Free 5.0+ Running Shoe,Perfect Fitness Perfect Rip Deck,0.38583333333333336,Guatemala
Nike Men's Free 5.0+ Running Shoe,Under Armour Girls' Toddler Spine Surge Runni,0.22444444444444445,Guatemala
O'Brien Men's Neoprene Life Vest,Diamondback Women's Serene Classic Comfort Bi,0.1324643493761141,Guatemala
O'Brien Men's Neoprene Life Vest,Field & Stream Sportsman 16 Gun Fire Safe,0.1890266106442577,Guatemala
O'Brien Men's Neoprene Life Vest,Nike Men's CJ Elite 2 TD Football Cleat,0.21721132897603487,Guatemala
O'Brien Men's Neoprene Life Vest,Nike Men's Dri-FIT Victory Golf Polo,0.2600643563210408,Guatemala
O'Brien Men's Neoprene Life Vest,Nike Men's Free 5.0+ Running Shoe,0.18266314790378962,Guatemala
O'Brien Men's Neoprene Life Vest,Pelican Sunstream 100 Kayak,0.1831208007678596,Guatemala
O'Brien Men's Neoprene Life Vest,Perfect Fitness Perfect Rip Deck,0.27999603881956825,Guatemala
O'Brien Men's Neoprene Life Vest,Under Armour Girls' Toddler Spine Surge Runni,0.20653633354168113,Guatemala
Pelican Sunstream 100 Kayak,Diamondback Women's Serene Classic Comfort Bi,0.3100409626216078,Guatemala
Pelican Sunstream 100 Kayak,Field & Stream Sportsman 16 Gun Fire Safe,0.19070660522273428,Guatemala
Pelican Sunstream 100 Kayak,Nike Men's CJ Elite 2 TD Football Cleat,0.29062980030721963,Guatemala
Pelican Sunstream 100 Kayak,Nike Men's Dri-FIT Victory Golf Polo,0.2197498354180382,Guatemala
Pelican Sunstream 100 Kayak,Nike Men's Free 5.0+ Running Shoe,0.27557603686635945,Guatemala
Pelican Sunstream 100 Kayak,O'Brien Men's Neoprene Life Vest,0.2462759462759463,Guatemala
Pelican Sunstream 100 Kayak,Perfect Fitness Perfect Rip Deck,0.3209080047789725,Guatemala
Pelican Sunstream 100 Kayak,Under Armour Girls' Toddler Spine Surge Runni,0.1956448768276725,Guatemala
Perfect Fitness Perfect Rip Deck,Diamondback Women's Serene Classic Comfort Bi,0.2409207012655289,Guatemala
Perfect Fitness Perfect Rip Deck,Field & Stream Sportsman 16 Gun Fire Safe,0.16838256331790813,Guatemala
Perfect Fitness Perfect Rip Deck,Hirzl Men's Hybrid Golf Glove,0.08359456635318706,Guatemala
Perfect Fitness Perfect Rip Deck,Nike Men's CJ Elite 2 TD Football Cleat,0.2879975301605396,Guatemala
Perfect Fitness Perfect Rip Deck,Nike Men's Dri-FIT Victory Golf Polo,0.3416521537211193,Guatemala
Perfect Fitness Perfect Rip Deck,Nike Men's Free 5.0+ Running Shoe,0.23641327063740855,Guatemala
Perfect Fitness Perfect Rip Deck,O'Brien Men's Neoprene Life Vest,0.23264687100894,Guatemala
Perfect Fitness Perfect Rip Deck,Pelican Sunstream 100 Kayak,0.1632063657925727,Guatemala
Perfect Fitness Perfect Rip Deck,Under Armour Girls' Toddler Spine Surge Runni,0.16462904911180773,Guatemala
Titleist Pro V1x Golf Balls,Nike Men's Dri-FIT Victory Golf Polo,1.0,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Diamondback Women's Serene Classic Comfort Bi,0.11850515076321529,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Field & Stream Sportsman 16 Gun Fire Safe,0.20231550323716221,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Glove It Women's Mod Oval Golf Glove,0.06451612903225806,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's CJ Elite 2 TD Football Cleat,0.2978379621643379,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Dri-FIT Victory Golf Polo,0.29304029304029305,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Nike Men's Free 5.0+ Running Shoe,0.18651026392961878,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,O'Brien Men's Neoprene Life Vest,0.2404233108045425,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Pelican Sunstream 100 Kayak,0.18398554850167756,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Perfect Fitness Perfect Rip Deck,0.19086021505376347,Guatemala
Under Armour Girls' Toddler Spine Surge Runni,Under Armour Men's Compression EV SL Slide,0.09429280397022333,Guatemala
Under Armour Kids' Mercenary Slide,Field & Stream Sportsman 16 Gun Fire Safe,1.0,Guatemala
Under Armour Men's Compression EV SL Slide,Nike Men's CJ Elite 2 TD Football Cleat,1.0,Guatemala
Under Armour Men's Compression EV SL Slide,Under Armour Girls' Toddler Spine Surge Runni,1.0,Guatemala
Diamondback Women's Serene Classic Comfort Bi,Field & Stream Sportsman 16 Gun Fire Safe,0.19523809523809527,Panama
Diamondback Women's Serene Classic Comfort Bi,Nike Men's CJ Elite 2 TD Football Cleat,0.20039682539682543,Panama
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Dri-FIT Victory Golf Polo,0.2585034013605442,Panama
Diamondback Women's Serene Classic Comfort Bi,Nike Men's Free 5.0+ Running Shoe,0.16428571428571428,Panama
Diamondback Women's Serene Classic Comfort Bi,O'Brien Men's Neoprene Life Vest,0.19319727891156463,Panama
Diamondback Women's Serene Classic Comfort Bi,Perfect Fitness Perfect Rip Deck,0.2921957671957672,Panama
Diamondback Women's Serene Classic Comfort Bi,Under Armour Girls' Toddler Spine Surge Runni,0.1388888888888889,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Diamondback Women's Serene Classic Comfort Bi,0.1814814814814815,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's CJ Elite 2 TD Football Cleat,0.3105820105820106,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Dri-FIT Victory Golf Polo,0.2665343915343915,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Nike Men's Free 5.0+ Running Shoe,0.2466196355085244,Panama
Field & Stream Sportsman 16 Gun Fire Safe,O'Brien Men's Neoprene Life Vest,0.1728395061728395,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Pelican Sunstream 100 Kayak,0.23703703703703705,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Perfect Fitness Perfect Rip Deck,0.33717813051146384,Panama
Field & Stream Sportsman 16 Gun Fire Safe,Under Armour Girls' Toddler Spine Surge Runni,0.1798941798941799,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Diamondback Women's Serene Classic Comfort Bi,0.16128113407525171,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Field & Stream Sportsman 16 Gun Fire Safe,0.2572496025437202,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Dri-FIT Victory Golf Polo,0.19072072072072072,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Nike Men's Free 5.0+ Running Shoe,0.2143184054948761,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Nike Women's Legend V-Neck T-Shirt,0.05405405405405406,Panama
Nike Men's CJ Elite 2 TD Football Cleat,O'Brien Men's Neoprene Life Vest,0.17413884472708002,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Pelican Sunstream 100 Kayak,0.16186406995230526,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Perfect Fitness Perfect Rip Deck,0.32849702380952384,Panama
Nike Men's CJ Elite 2 TD Football Cleat,Under Armour Girls' Toddler Spine Surge Runni,0.1698841698841699,Panama
Nike Men's Dri-FIT Victory Golf Polo,Diamondback Women's Serene Classic Comfort Bi,0.21518759018759018,Panama
Nike Men's Dri-FIT Victory Golf Polo,Field & Stream Sportsman 16 Gun Fire Safe,0.1774891774891775,Panama
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's CJ Elite 2 TD Football Cleat,0.2295815295815296,Panama
Nike Men's Dri-FIT Victory Golf Polo,Nike Men's Free 5.0+ Running Shoe,0.16423160173160173,Panama
Nike Men's Dri-FIT Victory Golf Polo,O'Brien Men's Neoprene Life Vest,0.19696969696969696,Panama
Nike Men's Dri-FIT Victory Golf Polo,Pelican Sunstream 100 Kayak,0.28272727272727277,Panama
Nike Men's Dri-FIT Victory Golf Polo,Perfect Fitness Perfect Rip Deck,0.3017599464028035,Panama
Nike Men's Dri-FIT Victory Golf Polo,Under Armour Girls' Toddler Spine Surge Runni,0.2329791420700512,Panama
